'[',1,-35.2339681511283,-5.75398598793819,']'
'[',1,-35.2347718208677,-5.75269002016348,']'
'[',1,-35.234429598112,-5.75246677688977,']'
'[',1,-35.2330751779672,-5.75347917258405,']'
'[',1,-35.2324065062534,-5.75400448865007,']'
'[',1,-35.2335574064767,-5.75464654204323,']'
'[',1,-35.2339681511283,-5.75398598793819,']'
'[',2,-35.2143479967229,-5.73995909684535,']'
'[',2,-35.2135505309227,-5.73888805260474,']'
'[',2,-35.213065854777,-5.73924898740534,']'
'[',2,-35.2126932843833,-5.73874531267758,']'
'[',2,-35.2119289107147,-5.73905255726749,']'
'[',2,-35.2114989149381,-5.73941327963378,']'
'[',2,-35.2110533422293,-5.73888554268884,']'
'[',2,-35.2105626348203,-5.73925867078923,']'
'[',2,-35.2108068153812,-5.73955592846295,']'
'[',2,-35.2101771849385,-5.74014259506444,']'
'[',2,-35.2096900194822,-5.7398584477995,']'
'[',2,-35.2092620274161,-5.74002024830979,']'
'[',2,-35.2086304767628,-5.74089365784147,']'
'[',2,-35.2097121437835,-5.74220975525486,']'
'[',2,-35.2103038315442,-5.74173742070959,']'
'[',2,-35.2104910687389,-5.74197171972714,']'
'[',2,-35.2124897084897,-5.74126582965332,']'
'[',2,-35.213173840433,-5.74087608760319,']'
'[',2,-35.2143479967229,-5.73995909684535,']'
'[',3,-35.1847320809703,-5.79809781429587,']'
'[',3,-35.1844111597456,-5.7978681366319,']'
'[',3,-35.1838592555581,-5.79758413875563,']'
'[',3,-35.1837696845592,-5.79754259796701,']'
'[',3,-35.1835698594823,-5.79787148559309,']'
'[',3,-35.1839478762639,-5.79805105723941,']'
'[',3,-35.1838630720507,-5.79832519220166,']'
'[',3,-35.1837168837921,-5.79825782757289,']'
'[',3,-35.183622367747,-5.79844885295418,']'
'[',3,-35.183794870527,-5.79852260510666,']'
'[',3,-35.1836953312425,-5.79877162561529,']'
'[',3,-35.183249024975,-5.7985659358823,']'
'[',3,-35.1831012181948,-5.79884367161197,']'
'[',3,-35.183515553411,-5.79902576117473,']'
'[',3,-35.1834773697488,-5.79908474322801,']'
'[',3,-35.183828544433,-5.79933456731069,']'
'[',3,-35.18398821381,-5.79913934399625,']'
'[',3,-35.1843770224516,-5.79956421341193,']'
'[',3,-35.1849569451221,-5.79910888486842,']'
'[',3,-35.1844352762129,-5.79847233386406,']'
'[',3,-35.1847320809703,-5.79809781429587,']'
'[',4,-35.1974244760021,-5.8205677887061,']'
'[',4,-35.197335994888,-5.82051574682302,']'
'[',4,-35.1972662866458,-5.82060119317737,']'
'[',4,-35.197118124931,-5.8207746250956,']'
'[',4,-35.1968194798785,-5.82116784303198,']'
'[',4,-35.1966974999207,-5.82131987923839,']'
'[',4,-35.1963651388953,-5.82172700679364,']'
'[',4,-35.1962905994053,-5.82183133174011,']'
'[',4,-35.1961962498529,-5.82203830216085,']'
'[',4,-35.1958702681416,-5.8224779716853,']'
'[',4,-35.1956836596446,-5.82273547556387,']'
'[',4,-35.1957243827396,-5.82291568710967,']'
'[',4,-35.1959122704903,-5.82330951488905,']'
'[',4,-35.1959859452136,-5.82360107676368,']'
'[',4,-35.196013348743,-5.82389407146317,']'
'[',4,-35.1960372046496,-5.82391777734414,']'
'[',4,-35.1961495444691,-5.82385972135277,']'
'[',4,-35.1961506881156,-5.82383216034842,']'
'[',4,-35.196128194851,-5.82383725827566,']'
'[',4,-35.1961152741237,-5.82373084015115,']'
'[',4,-35.1960666085681,-5.82343792831691,']'
'[',4,-35.1960069203227,-5.82320518278126,']'
'[',4,-35.1960001704988,-5.82307744689581,']'
'[',4,-35.1959759643283,-5.82296355729261,']'
'[',4,-35.1959277758383,-5.82279339543412,']'
'[',4,-35.196015734212,-5.82257635808922,']'
'[',4,-35.1961451458098,-5.82240550435419,']'
'[',4,-35.1964076235759,-5.82203873125269,']'
'[',4,-35.1966201459529,-5.82169094132583,']'
'[',4,-35.1970095182881,-5.82114956660387,']'
'[',4,-35.197218404764,-5.82083185254773,']'
'[',4,-35.1974244760021,-5.8205677887061,']'
'[',5,-35.2469080290726,-5.82152055526078,']'
'[',5,-35.2474968669137,-5.8215157373671,']'
'[',5,-35.2479747569619,-5.82126686103958,']'
'[',5,-35.2478588252185,-5.82090714917773,']'
'[',5,-35.2477325067258,-5.82055971885324,']'
'[',5,-35.2472837592453,-5.8207595937839,']'
'[',5,-35.2472316502259,-5.82055681144427,']'
'[',5,-35.2471572985075,-5.82030280001798,']'
'[',5,-35.2473547984962,-5.82023507186291,']'
'[',5,-35.2475384004239,-5.81975805453954,']'
'[',5,-35.2474651044719,-5.81960830299325,']'
'[',5,-35.2472743772691,-5.8190995640785,']'
'[',5,-35.247113571255,-5.81910091526917,']'
'[',5,-35.2469474883243,-5.81911543351479,']'
'[',5,-35.2467550414158,-5.81853708373993,']'
'[',5,-35.2464473739744,-5.81795978940341,']'
'[',5,-35.2466081866312,-5.81774869829232,']'
'[',5,-35.2465402465267,-5.817429402141,']'
'[',5,-35.2457376288528,-5.8165992205841,']'
'[',5,-35.2448387037829,-5.816949728536,']'
'[',5,-35.2449796403305,-5.81707738068575,']'
'[',5,-35.2453450557138,-5.81750968642882,']'
'[',5,-35.2452937122289,-5.81756889075879,']'
'[',5,-35.245167191912,-5.81764656887854,']'
'[',5,-35.2449285609383,-5.81782824427161,']'
'[',5,-35.2449581210847,-5.81787015566627,']'
'[',5,-35.2450188912665,-5.81784049351463,']'
'[',5,-35.245097349576,-5.81794353716521,']'
'[',5,-35.245341636591,-5.81828090566117,']'
'[',5,-35.2456832879813,-5.81814287241683,']'
'[',5,-35.2458311320978,-5.81850125611163,']'
'[',5,-35.2460511384715,-5.81907608354406,']'
'[',5,-35.24594623504,-5.8191186776796,']'
'[',5,-35.2460059255675,-5.8192353530485,']'
'[',5,-35.2461857818401,-5.8191683782004,']'
'[',5,-35.246372875046,-5.81988162519833,']'
'[',5,-35.2464372712736,-5.82014856235728,']'
'[',5,-35.2461980704985,-5.82023382393996,']'
'[',5,-35.2462146129813,-5.82040342459837,']'
'[',5,-35.2462763479904,-5.82070352990718,']'
'[',5,-35.2464250946093,-5.82104017323357,']'
'[',5,-35.2466001294022,-5.82127251315046,']'
'[',5,-35.2468252123613,-5.82160885251692,']'
'[',5,-35.2469080290726,-5.82152055526078,']'
'[',6,-35.2413853646356,-5.80380242867383,']'
'[',6,-35.2412617694598,-5.80367964146408,']'
'[',6,-35.2414438197333,-5.803559889813,']'
'[',6,-35.2413459869984,-5.80332746261833,']'
'[',6,-35.2411318284178,-5.80308773556117,']'
'[',6,-35.2408963550124,-5.8032946947608,']'
'[',6,-35.2407469953651,-5.80375703698931,']'
'[',6,-35.2405080075802,-5.80445003806019,']'
'[',6,-35.2399104022405,-5.80515237196737,']'
'[',6,-35.2399548078981,-5.80518771693034,']'
'[',6,-35.2406893134205,-5.80565214907403,']'
'[',6,-35.2413620828489,-5.8060546606814,']'
'[',6,-35.2421853731447,-5.80659723982,']'
'[',6,-35.2436925761356,-5.80516944459794,']'
'[',6,-35.2434117851987,-5.80492242239539,']'
'[',6,-35.243188299936,-5.80464903765537,']'
'[',6,-35.2429642822298,-5.80439708153382,']'
'[',6,-35.2426813055482,-5.80460590836462,']'
'[',6,-35.2424801612791,-5.80467387557695,']'
'[',6,-35.2422113845125,-5.80451663670946,']'
'[',6,-35.2418873799135,-5.80458176335845,']'
'[',6,-35.2415031844906,-5.8051359626458,']'
'[',6,-35.2412167402419,-5.80495267450446,']'
'[',6,-35.2413213445967,-5.80480090572125,']'
'[',6,-35.2411407473922,-5.80458007254115,']'
'[',6,-35.2415905464046,-5.80410978899939,']'
'[',6,-35.2413853646356,-5.80380242867383,']'
'[',7,-35.1896394983905,-5.79417423291741,']'
'[',7,-35.1889484185427,-5.79495605432828,']'
'[',7,-35.188192578907,-5.79581922701898,']'
'[',7,-35.187760583496,-5.79629012460185,']'
'[',7,-35.1876167299084,-5.79648474402795,']'
'[',7,-35.1873662171797,-5.79676956616704,']'
'[',7,-35.1872091986437,-5.79692513405587,']'
'[',7,-35.1869376659323,-5.79720619789028,']'
'[',7,-35.1868287830345,-5.7973179272956,']'
'[',7,-35.186765644673,-5.79739897261361,']'
'[',7,-35.186329616547,-5.79787496569474,']'
'[',7,-35.1858197901012,-5.79841436648735,']'
'[',7,-35.1855001008386,-5.79867235534091,']'
'[',7,-35.1849865381174,-5.79908527579369,']'
'[',7,-35.1843774264059,-5.79956373561917,']'
'[',7,-35.1847532708416,-5.80000037692166,']'
'[',7,-35.1848451691093,-5.79992579988732,']'
'[',7,-35.1851286261062,-5.799370754269,']'
'[',7,-35.1853105242024,-5.79919807363054,']'
'[',7,-35.1858366835539,-5.79877062192292,']'
'[',7,-35.1862182403155,-5.79834372853565,']'
'[',7,-35.1865141788729,-5.79821405439071,']'
'[',7,-35.1872934670572,-5.79733667096875,']'
'[',7,-35.1874214381631,-5.79724204117308,']'
'[',7,-35.1876515088598,-5.79737511400034,']'
'[',7,-35.1880024401175,-5.79697549300825,']'
'[',7,-35.1881635112517,-5.79702736903508,']'
'[',7,-35.1882518632525,-5.79697090843216,']'
'[',7,-35.1884786125236,-5.79671115994576,']'
'[',7,-35.1887633485157,-5.79648920345767,']'
'[',7,-35.1888909912102,-5.79630949096492,']'
'[',7,-35.1891613085915,-5.79609845190892,']'
'[',7,-35.1895662190277,-5.79563526169713,']'
'[',7,-35.1896332713243,-5.795680259744,']'
'[',7,-35.1898353982744,-5.79559801499211,']'
'[',7,-35.19036517929,-5.79517416810851,']'
'[',7,-35.1904527279991,-5.79490952690827,']'
'[',7,-35.1906146565984,-5.79471519941075,']'
'[',7,-35.190933349257,-5.79439354515873,']'
'[',7,-35.1909307459309,-5.79418718203982,']'
'[',7,-35.1911360612291,-5.79399449700778,']'
'[',7,-35.1914412577704,-5.79362091977771,']'
'[',7,-35.1917401227703,-5.79331382448227,']'
'[',7,-35.1920408228842,-5.79301396320886,']'
'[',7,-35.1921889119939,-5.79298080499766,']'
'[',7,-35.1924529812021,-5.79302504037308,']'
'[',7,-35.1925853964695,-5.79314581730767,']'
'[',7,-35.1931026042246,-5.79274374157024,']'
'[',7,-35.1930737314411,-5.79228766057896,']'
'[',7,-35.1928867912282,-5.7920892523174,']'
'[',7,-35.1930221165666,-5.79186384311844,']'
'[',7,-35.1934640300075,-5.79143475447088,']'
'[',7,-35.1936351734116,-5.79117034976928,']'
'[',7,-35.1937432525437,-5.79107398614147,']'
'[',7,-35.1936526824714,-5.79102364865455,']'
'[',7,-35.1938416864198,-5.79082016480676,']'
'[',7,-35.1939653552028,-5.79054814291893,']'
'[',7,-35.1935983778021,-5.79006621639611,']'
'[',7,-35.1936428176527,-5.78987234358333,']'
'[',7,-35.1934708062021,-5.78979516683219,']'
'[',7,-35.1932161112872,-5.7898377889697,']'
'[',7,-35.1930576669298,-5.78999770741947,']'
'[',7,-35.1929315268517,-5.79009776133142,']'
'[',7,-35.1926092076609,-5.78994694392446,']'
'[',7,-35.1922768395028,-5.79062798839114,']'
'[',7,-35.1919749756314,-5.79128242173557,']'
'[',7,-35.1917733165817,-5.79167266303736,']'
'[',7,-35.1915341859542,-5.79190820155945,']'
'[',7,-35.1911685611651,-5.79233974065585,']'
'[',7,-35.191005965632,-5.79249879368509,']'
'[',7,-35.1904832303283,-5.79311140249961,']'
'[',7,-35.1900457337774,-5.7936547333509,']'
'[',7,-35.1896398681761,-5.7941745663265,']'
'[',7,-35.1896394983905,-5.79417423291741,']'
'[',8,-35.2874179766435,-5.76101563439426,']'
'[',8,-35.2877732756151,-5.75950004016876,']'
'[',8,-35.288091023584,-5.75818092192406,']'
'[',8,-35.2882657131077,-5.75736181958496,']'
'[',8,-35.2883229484407,-5.75704084353871,']'
'[',8,-35.2871263337804,-5.755411313708,']'
'[',8,-35.2853790014876,-5.7560905658906,']'
'[',8,-35.2852552807739,-5.75586116405088,']'
'[',8,-35.2846525923918,-5.75621374806356,']'
'[',8,-35.2835167961395,-5.75451774480285,']'
'[',8,-35.282959246133,-5.75467777180147,']'
'[',8,-35.2833218052703,-5.75516343478057,']'
'[',8,-35.2842221103719,-5.75641048774263,']'
'[',8,-35.2850079199974,-5.75753272196619,']'
'[',8,-35.285840057946,-5.75871202487247,']'
'[',8,-35.2867906316207,-5.76008367122202,']'
'[',8,-35.2874179766435,-5.76101563439426,']'
'[',9,-35.2695077948383,-5.73878383527911,']'
'[',9,-35.2701021453718,-5.73929696262606,']'
'[',9,-35.2701523550294,-5.7394540055686,']'
'[',9,-35.2713986926223,-5.74046880749578,']'
'[',9,-35.2711241254411,-5.74081249064476,']'
'[',9,-35.2715195111046,-5.74124047662607,']'
'[',9,-35.2723461767058,-5.74213308724966,']'
'[',9,-35.2731127438543,-5.74294090313922,']'
'[',9,-35.273391830818,-5.74325508904586,']'
'[',9,-35.2752726352653,-5.74138934698437,']'
'[',9,-35.2745069076164,-5.74068964739012,']'
'[',9,-35.2732808666604,-5.73957427722544,']'
'[',9,-35.2723860870616,-5.73874871590181,']'
'[',9,-35.2715416331627,-5.73800541993154,']'
'[',9,-35.2711672203468,-5.73762540121787,']'
'[',9,-35.27067990697,-5.73726877956696,']'
'[',9,-35.2702711759613,-5.73779721153814,']'
'[',9,-35.2698011710279,-5.73840466473352,']'
'[',9,-35.2695077948383,-5.73878383527911,']'
'[',10,-35.2695077948383,-5.73878383527911,']'
'[',10,-35.2687039551469,-5.7397611107509,']'
'[',10,-35.2677666509944,-5.74100989702628,']'
'[',10,-35.2676211644059,-5.74120488155888,']'
'[',10,-35.2672067402409,-5.74211335326191,']'
'[',10,-35.2668160363527,-5.74303769068545,']'
'[',10,-35.2664862715161,-5.74382965905823,']'
'[',10,-35.2661331971901,-5.74443889351316,']'
'[',10,-35.265692851125,-5.74492081694721,']'
'[',10,-35.2653745140105,-5.74521567241579,']'
'[',10,-35.2645475336398,-5.74577769161333,']'
'[',10,-35.263894490828,-5.74621295479717,']'
'[',10,-35.2635945670753,-5.74642943606934,']'
'[',10,-35.2632643726324,-5.7465086874497,']'
'[',10,-35.2622422639556,-5.74662622776475,']'
'[',10,-35.2615596350059,-5.74667268816062,']'
'[',10,-35.2617272554322,-5.74696208834286,']'
'[',10,-35.2620675543317,-5.74745283864908,']'
'[',10,-35.261668391548,-5.74773064321522,']'
'[',10,-35.2617976568479,-5.7479804427572,']'
'[',10,-35.2626033391392,-5.74738054847033,']'
'[',10,-35.2631017141355,-5.74781029509385,']'
'[',10,-35.2639526285219,-5.74847461075768,']'
'[',10,-35.2640711235653,-5.74847236372181,']'
'[',10,-35.2646354540813,-5.74905360432401,']'
'[',10,-35.2654054390258,-5.74984725840385,']'
'[',10,-35.2658760188285,-5.75033882392814,']'
'[',10,-35.2667459869885,-5.74954518829388,']'
'[',10,-35.2677581756089,-5.74858734584805,']'
'[',10,-35.269007323471,-5.74744478836461,']'
'[',10,-35.2703860319449,-5.74614709546371,']'
'[',10,-35.2711735253156,-5.74540215899006,']'
'[',10,-35.2719946770249,-5.74456740317588,']'
'[',10,-35.2731366948423,-5.743496483612,']'
'[',10,-35.273391830818,-5.74325508904586,']'
'[',10,-35.2731127438543,-5.74294090313922,']'
'[',10,-35.2723461767058,-5.74213308724966,']'
'[',10,-35.2715195111046,-5.74124047662607,']'
'[',10,-35.2711241254411,-5.74081249064476,']'
'[',10,-35.2713986926223,-5.74046880749578,']'
'[',10,-35.2701523550294,-5.7394540055686,']'
'[',10,-35.2701021453718,-5.73929696262606,']'
'[',10,-35.2695077948383,-5.73878383527911,']'
'[',11,-35.27067990697,-5.73726877956696,']'
'[',11,-35.2711672203468,-5.73762540121787,']'
'[',11,-35.2715416331627,-5.73800541993154,']'
'[',11,-35.2723860870616,-5.73874871590181,']'
'[',11,-35.2732808666604,-5.73957427722544,']'
'[',11,-35.2745069076164,-5.74068964739012,']'
'[',11,-35.2757469864771,-5.74182279356708,']'
'[',11,-35.277040325733,-5.74303399242553,']'
'[',11,-35.2774824367984,-5.74340140775345,']'
'[',11,-35.277753846684,-5.74368621713923,']'
'[',11,-35.2782953812797,-5.74413400278316,']'
'[',11,-35.2790852711276,-5.74490567043525,']'
'[',11,-35.2801304604474,-5.74575050252699,']'
'[',11,-35.2809789764786,-5.74649846921407,']'
'[',11,-35.2815649927025,-5.74696123982612,']'
'[',11,-35.2815922113009,-5.74712857170229,']'
'[',11,-35.2820856181918,-5.7475545904757,']'
'[',11,-35.282199054088,-5.74736809198231,']'
'[',11,-35.2827878096219,-5.74642084701138,']'
'[',11,-35.2832285798533,-5.74570011390295,']'
'[',11,-35.2824944776698,-5.74531387584012,']'
'[',11,-35.282990498511,-5.74443902293472,']'
'[',11,-35.2833364905027,-5.74386525235697,']'
'[',11,-35.283584873173,-5.7434778323062,']'
'[',11,-35.2841499530933,-5.74258399696659,']'
'[',11,-35.2845065861677,-5.74206281801234,']'
'[',11,-35.2849786461034,-5.74125030767505,']'
'[',11,-35.2850226891754,-5.74109938954996,']'
'[',11,-35.2850877668723,-5.74066582366867,']'
'[',11,-35.2858901688616,-5.74076185094772,']'
'[',11,-35.2864902889253,-5.74086664008025,']'
'[',11,-35.2866235094979,-5.73993599247678,']'
'[',11,-35.2868193793708,-5.73856030824428,']'
'[',11,-35.2869712472208,-5.73693655761523,']'
'[',11,-35.2855360337506,-5.73671544193444,']'
'[',11,-35.285664901315,-5.73536461722162,']'
'[',11,-35.2857675680364,-5.7339571020063,']'
'[',11,-35.2859934596181,-5.73196241045285,']'
'[',11,-35.2861839727474,-5.73145922104944,']'
'[',11,-35.2854362113119,-5.73108257424648,']'
'[',11,-35.2840771257326,-5.73043830856422,']'
'[',11,-35.2830637787205,-5.72989804345588,']'
'[',11,-35.2814890814187,-5.72917045279222,']'
'[',11,-35.2798527770572,-5.72837470737711,']'
'[',11,-35.2781103710125,-5.72752920142813,']'
'[',11,-35.2770478806867,-5.72839451688608,']'
'[',11,-35.276513617725,-5.72876789241582,']'
'[',11,-35.275697799381,-5.72941886447935,']'
'[',11,-35.274800364609,-5.73023489685119,']'
'[',11,-35.2743041871256,-5.73083646724517,']'
'[',11,-35.2739288171267,-5.73160600244927,']'
'[',11,-35.2736300912189,-5.73248719585649,']'
'[',11,-35.2733887977385,-5.73320850800626,']'
'[',11,-35.2728951324113,-5.73442254640915,']'
'[',11,-35.2721833956794,-5.73541455265875,']'
'[',11,-35.2711056408758,-5.73676413634716,']'
'[',11,-35.27067990697,-5.73726877956696,']'
'[',12,-35.2450044145753,-5.73648804959259,']'
'[',12,-35.2450771108476,-5.73658177582464,']'
'[',12,-35.2456303939147,-5.73700502959845,']'
'[',12,-35.2465966224851,-5.73780916056235,']'
'[',12,-35.2475465467861,-5.73854261884434,']'
'[',12,-35.2483503339227,-5.73915138775511,']'
'[',12,-35.2490492652537,-5.7382676672252,']'
'[',12,-35.250029664969,-5.73693986141632,']'
'[',12,-35.2484654923226,-5.73572096033061,']'
'[',12,-35.2477659791547,-5.7351606744487,']'
'[',12,-35.2462389337544,-5.73577623910191,']'
'[',12,-35.245994738651,-5.73521353646522,']'
'[',12,-35.2456357082634,-5.73534763421255,']'
'[',12,-35.2456521553591,-5.73542860701284,']'
'[',12,-35.245446500081,-5.73577658614931,']'
'[',12,-35.2455713955203,-5.736127746448,']'
'[',12,-35.2450044145753,-5.73648804959259,']'
'[',13,-35.2335574064767,-5.75464654204323,']'
'[',13,-35.2344752061973,-5.75516865232381,']'
'[',13,-35.2346825609865,-5.75482178479326,']'
'[',13,-35.2349272814047,-5.75430578329374,']'
'[',13,-35.2343067848878,-5.75400616767627,']'
'[',13,-35.2340568916271,-5.75384559143973,']'
'[',13,-35.2339681511283,-5.75398598793819,']'
'[',13,-35.2335574064767,-5.75464654204323,']'
'[',14,-35.2349272814047,-5.75430578329374,']'
'[',14,-35.2346825609865,-5.75482178479326,']'
'[',14,-35.2344752061973,-5.75516865232381,']'
'[',14,-35.235512881014,-5.75572444090004,']'
'[',14,-35.2360195969825,-5.7550128319268,']'
'[',14,-35.2356761293709,-5.75476079942027,']'
'[',14,-35.2349272814047,-5.75430578329374,']'
'[',15,-35.2291741631375,-5.75562328102692,']'
'[',15,-35.2293256206376,-5.75560265707473,']'
'[',15,-35.2293009744596,-5.75514772846169,']'
'[',15,-35.2284456988618,-5.75505090923809,']'
'[',15,-35.2281500558592,-5.75500266569789,']'
'[',15,-35.2274682189891,-5.75465619086731,']'
'[',15,-35.2266397503805,-5.7542546473734,']'
'[',15,-35.2263891302181,-5.75464803039933,']'
'[',15,-35.2262221858822,-5.75509079283073,']'
'[',15,-35.2272957757665,-5.75570409479386,']'
'[',15,-35.2260811350508,-5.75577622053187,']'
'[',15,-35.2258668216725,-5.75580853666116,']'
'[',15,-35.2255819636969,-5.75608151924871,']'
'[',15,-35.2253294683618,-5.75644114249361,']'
'[',15,-35.2258533298666,-5.75675011960474,']'
'[',15,-35.2271202928635,-5.75742806531576,']'
'[',15,-35.2276313415129,-5.75650170988348,']'
'[',15,-35.2282076660029,-5.75571339020675,']'
'[',15,-35.2282675969226,-5.75568453765395,']'
'[',15,-35.2291741631375,-5.75562328102692,']'
'[',16,-35.1977288652167,-5.76766785287412,']'
'[',16,-35.1968688869389,-5.76771884801062,']'
'[',16,-35.1968161221052,-5.76795099457049,']'
'[',16,-35.1967300126143,-5.76832469846257,']'
'[',16,-35.1967111367855,-5.76855671419382,']'
'[',16,-35.1966389299548,-5.76887379301101,']'
'[',16,-35.196533541763,-5.76937485712349,']'
'[',16,-35.1964531130559,-5.76975702487386,']'
'[',16,-35.1963607589086,-5.77018248693051,']'
'[',16,-35.1965045171645,-5.77021605062874,']'
'[',16,-35.1966485928391,-5.77026054739361,']'
'[',16,-35.1968096835499,-5.77034245196631,']'
'[',16,-35.1968503972224,-5.77021649170063,']'
'[',16,-35.196879178098,-5.76986211927549,']'
'[',16,-35.1969176702127,-5.76942015047538,']'
'[',16,-35.1969225057855,-5.76911015320303,']'
'[',16,-35.1969206873081,-5.76889881118609,']'
'[',16,-35.1969141469234,-5.76876598848092,']'
'[',16,-35.1969298561161,-5.76867031753126,']'
'[',16,-35.1969345974277,-5.76859683026606,']'
'[',16,-35.1969361189417,-5.76847001496959,']'
'[',16,-35.1969580856788,-5.76843369887418,']'
'[',16,-35.1970412306575,-5.76836695381134,']'
'[',16,-35.1969597401282,-5.7682808896449,']'
'[',16,-35.1970365670078,-5.76818469005228,']'
'[',16,-35.197055435071,-5.76816278764033,']'
'[',16,-35.1971975161465,-5.76802366879117,']'
'[',16,-35.1974203208606,-5.76790728325959,']'
'[',16,-35.1976290547023,-5.76784278997388,']'
'[',16,-35.1977395345782,-5.76780685283322,']'
'[',16,-35.1977513664994,-5.76780300411812,']'
'[',16,-35.1977288652167,-5.76766785287412,']'
'[',17,-35.2036962435338,-5.77113449402984,']'
'[',17,-35.2043791782942,-5.77072210845636,']'
'[',17,-35.2043301973027,-5.77062493468544,']'
'[',17,-35.2042867142902,-5.77027473453015,']'
'[',17,-35.2042362096513,-5.77006140123776,']'
'[',17,-35.2041479757249,-5.76993868634857,']'
'[',17,-35.2040674919724,-5.76999999357534,']'
'[',17,-35.2040938003154,-5.76968830081346,']'
'[',17,-35.2041003726342,-5.76951810932944,']'
'[',17,-35.2037202269449,-5.76965366190899,']'
'[',17,-35.2032863434209,-5.77022735449731,']'
'[',17,-35.2032879285484,-5.77028820066877,']'
